"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","continuous_pickup","continuous_drop_off","shape_dist_traveled","timepoint"
"102822-712","07:45:54","07:45:54","102822-NODE/10556998268","3","","","","","","","0"
"102822-712","08:00:00","08:00:00","102822-NODE/10571458394","4","","","","","","","0"
"102822-713","06:00:00","06:00:00","102822-NODE/10571458394","0","","","","","","","0"
"102822-713","07:39:16","07:39:16","102822-NODE/10296745517","1","","","","","","","0"
"102822-713","07:44:23","07:44:23","102822-NODE/10555130995","2","","","","","","","0"
"102822-713","07:49:27","07:49:27","102822-NODE/9325540094","3","","","","","","","0"
"102822-713","07:55:29","07:55:29","102822-NODE/10571292617","4","","","","","","","0"
"102822-713","08:00:00","08:00:00","102822-NODE/10571292616","5","","","","","","","0"
"102822-714","06:00:00","06:00:00","102822-NODE/10570465253","0","","","","","","","0"
"102822-714","06:27:53","06:27:53","102822-NODE/10556394814","1","","","","","","","0"
"102822-714","06:29:44","06:29:44","102822-NODE/10556394813","2","","","","","","","0"
"102822-714","06:30:31","06:30:31","102822-NODE/10556747533","3","","","","","","","0"
"102822-714","06:31:04","06:31:04","102822-NODE/10556394812","4","","","","","","","0"
"102822-714","06:32:08","06:32:08","102822-NODE/10556394811","5","","","","","","","0"
"102822-714","06:33:00","06:33:00","102822-NODE/7056277272","6","","","","","","","0"
"102822-715","06:00:00","06:00:00","102822-NODE/10572388501","0","","","","","","","0"
"102822-715","06:24:29","06:24:29","102822-NODE/10570414431","1","","","","","","","0"
"102822-715","06:25:18","06:25:18","102822-NODE/10296745513","2","","","","","","","0"
"102822-715","06:25:43","06:25:43","102822-NODE/10572388499","3","","","","","","","0"
"102822-715","06:26:10","06:26:10","102822-NODE/10570414430","4","","","","","","","0"
"102822-715","06:27:04","06:27:04","102822-NODE/10296745512","5","","","","","","","0"
"102822-715","06:27:41","06:27:41","102822-NODE/10570465254","6","","","","","","","0"
"102822-715","06:27:58","06:27:58","102822-NODE/10570414429","7","","","","","","","0"
"102822-715","06:28:07","06:28:07","102822-NODE/10296745511","8","","","","","","","0"
"102822-715","06:28:57","06:28:57","102822-NODE/10296745510","9","","","","","","","0"
"102822-715","06:29:14","06:29:14","102822-NODE/10302604936","10","","","","","","","0"
"102822-715","06:30:30","06:30:30","102822-NODE/9289193509","11","","","","","","","0"
"102822-715","06:31:00","06:31:00","102822-NODE/10570465253","12","","","","","","","0"
"102822-716","06:00:00","06:00:00","102822-NODE/10570465253","0","","","","","","","0"
"102822-716","06:24:12","06:24:12","102822-NODE/10572492534","1","","","","","","","0"
"102822-716","06:25:11","06:25:11","102822-NODE/10572492533","2","","","","","","","0"
"102822-716","06:25:58","06:25:58","102822-NODE/10572492532","3","","","","","","","0"
"102822-716","06:27:39","06:27:39","102822-NODE/10856637712","4","","","","","","","0"
"102822-716","06:28:00","06:28:00","102822-NODE/10572492530","5","","","","","","","0"
"102822-717","06:00:00","06:00:00","102822-NODE/10572492530","0","","","","","","","0"
"102822-717","06:17:19","06:17:19","102822-NODE/10570414431","1","","","","","","","0"
"102822-717","06:18:09","06:18:09","102822-NODE/10296745513","2","","","","","","","0"
"102822-717","06:18:35","06:18:35","102822-NODE/10572388499","3","","","","","","","0"
"102822-717","06:19:03","06:19:03","102822-NODE/10570414430","4","","","","","","","0"
"102822-717","06:19:58","06:19:58","102822-NODE/10296745512","5","","","","","","","0"
"102822-717","06:20:36","06:20:36","102822-NODE/10570465254","6","","","","","","","0"
"102822-717","06:20:53","06:20:53","102822-NODE/10570414429","7","","","","","","","0"
"102822-717","06:21:03","06:21:03","102822-NODE/10296745511","8","","","","","","","0"
"102822-717","06:21:54","06:21:54","102822-NODE/10296745510","9","","","","","","","0"
"102822-717","06:22:12","06:22:12","102822-NODE/10302604936","10","","","","","","","0"
"102822-717","06:23:29","06:23:29","102822-NODE/9289193509","11","","","","","","","0"
"102822-717","06:24:00","06:24:00","102822-NODE/10570465253","12","","","","","","","0"
"102822-718","06:00:00","06:00:00","102822-NODE/10572525216","0","","","","","","","0"
"102822-718","06:24:21","06:24:21","102822-NODE/10572525215","1","","","","","","","0"
"102822-718","06:30:59","06:30:59","102822-NODE/7054593053","2","","","","","","","0"
"102822-718","06:33:32","06:33:32","102822-NODE/3992199166","3","","","","","","","0"
"102822-718","06:37:57","06:37:57","102822-NODE/7054593051","4","","","","","","","0"
"102822-718","06:39:06","06:39:06","102822-NODE/7054593050","5","","","","","","","0"
"102822-718","06:41:12","06:41:12","102822-NODE/7054593049","6","","","","","","","0"
"102822-718","06:42:37","06:42:37","102822-NODE/10572525214","7","","","","","","","0"
"102822-718","06:43:12","06:43:12","102822-NODE/10572525213","8","","","","","","","0"
"102822-718","06:44:00","06:44:00","102822-NODE/10572525212","9","","","","","","","0"
"102822-719","06:00:00","06:00:00","102822-NODE/10572474177","0","","","","","","","0"
"102822-719","06:27:48","06:27:48","102822-NODE/10572474175","1","","","","","","","0"
"102822-719","06:34:54","06:34:54","102822-NODE/7160556550","2","","","","","","","0"
"102822-719","06:35:59","06:35:59","102822-NODE/7836121081","3","","","","","","","0"
"102822-719","06:36:30","06:36:30","102822-NODE/7160556549","4","","","","","","","0"
"102822-719","06:37:26","06:37:26","102822-NODE/10218963494","5","","","","","","","0"
"102822-719","06:40:06","06:40:06","102822-NODE/7836121079","6","","","","","","","0"
"102822-719","06:41:00","06:41:00","102822-NODE/10572474174","7","","","","","","","0"
"102822-72","06:00:00","06:00:00","102822-NODE/7058185559","0","","","","","","","0"
"102822-72","06:03:37","06:03:37","102822-NODE/10296557070","1","","","","","","","0"
"102822-72","06:04:36","06:04:36","102822-NODE/10296548832","2","","","","","","","0"
"102822-72","06:05:24","06:05:24","102822-NODE/10296548830","3","","","","","","","0"
"102822-72","06:06:15","06:06:15","102822-NODE/10296548829","4","","","","","","","0"
"102822-72","06:06:44","06:06:44","102822-NODE/10296548827","5","","","","","","","0"
"102822-72","06:07:38","06:07:38","102822-NODE/10296548826","6","","","","","","","0"
"102822-72","06:09:14","06:09:14","102822-NODE/10296548825","7","","","","","","","0"
"102822-72","06:10:45","06:10:45","102822-NODE/10296548824","8","","","","","","","0"
"102822-72","06:12:52","06:12:52","102822-NODE/7058499898","9","","","","","","","0"
"102822-72","06:13:53","06:13:53","102822-NODE/9289258041","10","","","","","","","0"
"102822-72","06:14:58","06:14:58","102822-NODE/7160672814","11","","","","","","","0"
"102822-72","06:15:42","06:15:42","102822-NODE/9289258040","12","","","","","","","0"
"102822-72","06:17:20","06:17:20","102822-NODE/7058499897","13","","","","","","","0"
"102822-72","06:17:54","06:17:54","102822-NODE/9289258039","14","","","","","","","0"
"102822-72","06:18:23","06:18:23","102822-NODE/10296557069","15","","","","","","","0"
"102822-72","06:20:00","06:20:00","102822-NODE/7058499896","16","","","","","","","0"
"102822-720","06:00:00","06:00:00","102822-NODE/10572525216","0","","","","","","","0"
"102822-720","06:18:56","06:18:56","102822-NODE/10572525215","1","","","","","","","0"
"102822-720","06:25:03","06:25:03","102822-NODE/10570774242","2","","","","","","","0"
"102822-720","06:27:17","06:27:17","102822-NODE/7054999103","3","","","","","","","0"
"102822-720","06:27:59","06:27:59","102822-NODE/10570774241","4","","","","","","","0"
"102822-720","06:30:00","06:30:00","102822-NODE/7054593076","5","","","","","","","0"
"102822-721","06:00:00","06:00:00","102822-NODE/10572645782","0","","","","","","","0"
"102822-721","06:21:10","06:21:10","102822-NODE/7051811086","1","","","","","","","0"
"102822-721","06:21:51","06:21:51","102822-NODE/7160556546","2","","","","","","","0"
"102822-721","06:22:25","06:22:25","102822-NODE/10219015685","3","","","","","","","0"
"102822-721","06:22:45","06:22:45","102822-NODE/10219015684","4","","","","","","","0"
"102822-721","06:23:34","06:23:34","102822-NODE/7836121077","5","","","","","","","0"
"102822-721","06:24:00","06:24:00","102822-NODE/10572474174","6","","","","","","","0"
"102822-722","06:00:00","06:00:00","102822-NODE/10572659912","0","","","","","","","0"
"102822-722","07:41:19","07:41:19","102822-NODE/10570999966","1","","","","","","","0"
"102822-722","07:42:50","07:42:50","102822-NODE/7054787061","2","","","","","","","0"
"102822-722","07:44:36","07:44:36","102822-NODE/7054787049","3","","","","","","","0"
"102822-722","07:46:28","07:46:28","102822-NODE/7071584253","4","","","","","","","0"
"102822-722","07:47:46","07:47:46","102822-NODE/7054787060","5","","","","","","","0"
"102822-722","07:49:38","07:49:38","102822-NODE/7055147058","6","","","","","","","0"
"102822-722","07:52:37","07:52:37","102822-NODE/7054917915","7","","","","","","","0"
"102822-722","07:54:03","07:54:03","102822-NODE/10570388541","8","","","","","","","0"
"102822-722","07:55:12","07:55:12","102822-NODE/7054787059","9","","","","","","","0"
"102822-722","07:56:02","07:56:02","102822-NODE/7054787058","10","","","","","","","0"
"102822-722","07:57:01","07:57:01","102822-NODE/7071584252","11","","","","","","","0"
"102822-722","08:00:00","08:00:00","102822-NODE/7054787057","12","","","","","","","0"
"102822-723","06:00:00","06:00:00","102822-NODE/10570414432","0","","","","","","","0"
"102822-723","06:26:08","06:26:08","102822-NODE/10296715480","1","","","","","","","0"
"102822-723","06:26:30","06:26:30","102822-NODE/10540411653","2","","","","","","","0"
"102822-723","06:27:21","06:27:21","102822-NODE/7160672809","3","","","","","","","0"
"102822-723","06:28:08","06:28:08","102822-NODE/10540411652","4","","","","","","","0"
"102822-723","06:29:01","06:29:01","102822-NODE/7160738662","5","","","","","","","0"
"102822-723","06:29:36","06:29:36","102822-NODE/7066086754","6","","","","","","","0"
"102822-723","06:30:09","06:30:09","102822-NODE/10555130993","7","","","","","","","0"
"102822-723","06:30:52","06:30:52","102822-NODE/7066086753","8","","","","","","","0"
"102822-723","06:31:19","06:31:19","102822-NODE/7842852286","9","","","","","","","0"
"102822-723","06:31:27","06:31:27","102822-NODE/10540411650","10","","","","","","","0"
"102822-723","06:31:44","06:31:44","102822-NODE/10571292618","11","","","","","","","0"
"102822-723","06:31:55","06:31:55","102822-NODE/9325540084","12","","","","","","","0"
"102822-723","06:32:20","06:32:20","102822-NODE/7160556553","13","","","","","","","0"
"102822-723","06:32:52","06:32:52","102822-NODE/10218963502","14","","","","","","","0"
"102822-723","06:33:31","06:33:31","102822-NODE/10218963501","15","","","","","","","0"
"102822-723","06:33:45","06:33:45","102822-NODE/10219084137","16","","","","","","","0"
"102822-723","06:34:00","06:34:00","102822-NODE/10219084138","17","","","","","","","0"
"102822-724","06:00:00","06:00:00","102822-NODE/10314834902","0","","","","","","","0"
"102822-724","06:00:59","06:00:59","102822-NODE/10314834898","1","","","","","","","0"
"102822-724","06:01:36","06:01:36","102822-NODE/10537894026","2","","","","","","","0"
"102822-724","06:02:28","06:02:28","102822-NODE/10537894025","3","","","","","","","0"
"102822-724","06:03:58","06:03:58","102822-NODE/7058499898","4","","","","","","","0"
"102822-724","06:04:42","06:04:42","102822-NODE/9289258041","5","","","","","","","0"
"102822-724","06:05:25","06:05:25","102822-NODE/10573565034","6","","","","","","","0"
"102822-724","06:06:53","06:06:53","102822-NODE/10573565033","7","","","","","","","0"
"102822-724","06:09:43","06:09:43","102822-NODE/10573565032","8","","","","","","","0"
"102822-724","06:11:20","06:11:20","102822-NODE/7058185554","9","","","","","","","0"
"102822-724","06:11:46","06:11:46","102822-NODE/10296520793","10","","","","","","","0"
"102822-724","06:12:07","06:12:07","102822-NODE/10296520792","11","","","","","","","0"
"102822-724","06:12:29","06:12:29","102822-NODE/10540200049","12","","","","","","","0"
"102822-724","06:13:36","06:13:36","102822-NODE/10296520791","13","","","","","","","0"
"102822-724","06:14:13","06:14:13","102822-NODE/10316919739","14","","","","","","","0"
"102822-724","06:14:39","06:14:39","102822-NODE/10311330183","15","","","","","","","0"
"102822-724","06:15:53","06:15:53","102822-NODE/10570292844","16","","","","","","","0"
"102822-724","06:17:32","06:17:32","102822-NODE/9296225025","17","","","","","","","0"
"102822-724","06:18:07","06:18:07","102822-NODE/10570292843","18","","","","","","","0"
"102822-724","06:19:08","06:19:08","102822-NODE/9296225024","19","","","","","","","0"
"102822-724","06:20:14","06:20:14","102822-NODE/10316647719","20","","","","","","","0"
"102822-724","06:20:49","06:20:49","102822-NODE/10311330181","21","","","","","","","0"
"102822-724","06:21:50","06:21:50","102822-NODE/10316826932","22","","","","","","","0"
"102822-724","06:23:04","06:23:04","102822-NODE/10316826931","23","","","","","","","0"
"102822-724","06:23:26","06:23:26","102822-NODE/10316826930","24","","","","","","","0"
"102822-724","06:23:42","06:23:42","102822-NODE/10316826929","25","","","","","","","0"
"102822-724","06:24:52","06:24:52","102822-NODE/10316826928","26","","","","","","","0"
"102822-724","06:25:15","06:25:15","102822-NODE/7183549115","27","","","","","","","0"
"102822-724","06:25:40","06:25:40","102822-NODE/10573565031","28","","","","","","","0"
"102822-724","06:26:54","06:26:54","102822-NODE/10573565030","29","","","","","","","0"
"102822-724","06:27:40","06:27:40","102822-NODE/10311330180","30","","","","","","","0"
"102822-724","06:28:00","06:28:00","102822-NODE/10311349235","31","","","","","","","0"
"102822-725","06:00:00","06:00:00","102822-NODE/10311349235","0","","","","","","","0"
"102822-725","06:00:31","06:00:31","102822-NODE/10311349234","1","","","","","","","0"
"102822-725","06:01:30","06:01:30","102822-NODE/10311349233","2","","","","","","","0"
"102822-725","06:01:39","06:01:39","102822-NODE/10316919736","3","","","","","","","0"
"102822-725","06:02:13","06:02:13","102822-NODE/10316919753","4","","","","","","","0"
"102822-725","06:02:59","06:02:59","102822-NODE/10316919752","5","","","","","","","0"
"102822-725","06:03:20","06:03:20","102822-NODE/5953580666","6","","","","","","","0"
"102822-725","06:04:21","06:04:21","102822-NODE/10316919751","7","","","","","","","0"
"102822-725","06:05:44","06:05:44","102822-NODE/10537141264","8","","","","","","","0"
"102822-725","06:06:29","06:06:29","102822-NODE/7060277174","9","","","","","","","0"
"102822-725","06:06:50","06:06:50","102822-NODE/10316684117","10","","","","","","","0"
"102822-725","06:07:47","06:07:47","102822-NODE/10537141263","11","","","","","","","0"
"102822-725","06:08:01","06:08:01","102822-NODE/10316684116","12","","","","","","","0"
"102822-725","06:08:09","06:08:09","102822-NODE/10538297831","13","","","","","","","0"
"102822-725","06:08:31","06:08:31","102822-NODE/6815808841","14","","","","","","","0"
"102822-725","06:09:24","06:09:24","102822-NODE/10316684115","15","","","","","","","0"
"102822-725","06:10:40","06:10:40","102822-NODE/10316684114","16","","","","","","","0"
"102822-725","06:11:21","06:11:21","102822-NODE/6815808832","17","","","","","","","0"
"102822-725","06:12:45","06:12:45","102822-NODE/9296225024","18","","","","","","","0"
"102822-725","06:13:10","06:13:10","102822-NODE/7183549120","19","","","","","","","0"
"102822-725","06:14:45","06:14:45","102822-NODE/6815808847","20","","","","","","","0"
"102822-725","06:15:13","06:15:13","102822-NODE/10316684113","21","","","","","","","0"
"102822-725","06:16:13","06:16:13","102822-NODE/10311349222","22","","","","","","","0"
"102822-725","06:16:52","06:16:52","102822-NODE/7183549119","23","","","","","","","0"
"102822-725","06:17:10","06:17:10","102822-NODE/10316684112","24","","","","","","","0"
"102822-725","06:17:36","06:17:36","102822-NODE/10311349221","25","","","","","","","0"
"102822-725","06:18:07","06:18:07","102822-NODE/10311349220","26","","","","","","","0"
"102822-725","06:18:53","06:18:53","102822-NODE/7171567240","27","","","","","","","0"
"102822-725","06:19:47","06:19:47","102822-NODE/10311349219","28","","","","","","","0"
"102822-725","06:20:15","06:20:15","102822-NODE/10311349218","29","","","","","","","0"
"102822-725","06:21:03","06:21:03","102822-NODE/10311349217","30","","","","","","","0"
"102822-725","06:22:22","06:22:22","102822-NODE/10311349216","31","","","","","","","0"
"102822-725","06:23:36","06:23:36","102822-NODE/6815808834","32","","","","","","","0"
"102822-725","06:24:16","06:24:16","102822-NODE/10311349215","33","","","","","","","0"
"102822-725","06:24:40","06:24:40","102822-NODE/7058185552","34","","","","","","","0"
"102822-725","06:25:12","06:25:12","102822-NODE/10311349214","35","","","","","","","0"
"102822-725","06:26:13","06:26:13","102822-NODE/10296520783","36","","","","","","","0"
"102822-725","06:26:41","06:26:41","102822-NODE/10537534152","37","","","","","","","0"
"102822-725","06:27:28","06:27:28","102822-NODE/7058225061","38","","","","","","","0"
"102822-725","06:28:37","06:28:37","102822-NODE/7058185551","39","","","","","","","0"
"102822-725","06:29:59","06:29:59","102822-NODE/7836077592","40","","","","","","","0"
"102822-725","06:31:53","06:31:53","102822-NODE/10314834896","41","","","","","","","0"
"102822-725","06:33:02","06:33:02","102822-NODE/10537894023","42","","","","","","","0"
"102822-725","06:33:44","06:33:44","102822-NODE/10314834897","43","","","","","","","0"
"102822-725","06:34:13","06:34:13","102822-NODE/10314834899","44","","","","","","","0"
"102822-725","06:35:00","06:35:00","102822-NODE/10314834900","45","","","","","","","0"
"102822-726","06:00:00","06:00:00","102822-NODE/10574019736","0","","","","","","","0"
"102822-726","06:26:09","06:26:09","102822-NODE/7098748084","1","","","","","","","0"
"102822-726","06:30:01","06:30:01","102822-NODE/10570021089","2","","","","","","","0"
"102822-726","06:31:15","06:31:15","102822-NODE/7052340412","3","","","","","","","0"
"102822-726","06:32:47","06:32:47","102822-NODE/7083115489","4","","","","","","","0"
"102822-726","06:33:44","06:33:44","102822-NODE/7083115488","5","","","","","","","0"
"102822-726","06:35:00","06:35:00","102822-NODE/10574019735","6","","","","","","","0"
"102822-727","06:00:00","06:00:00","102822-NODE/7060486566","0","","","","","","","0"
"102822-727","06:22:41","06:22:41","102822-NODE/10570774242","1","","","","","","","0"
"102822-727","06:24:10","06:24:10","102822-NODE/7054999103","2","","","","","","","0"
"102822-727","06:24:38","06:24:38","102822-NODE/10570774241","3","","","","","","","0"
"102822-727","06:26:00","06:26:00","102822-NODE/7054593076","4","","","","","","","0"
"102822-728","06:00:00","06:00:00","102822-NODE/7060486566","0","","","","","","","0"
"102822-728","06:26:18","06:26:18","102822-NODE/7054593053","1","","","","","","","0"
"102822-728","06:27:54","06:27:54","102822-NODE/3992199166","2","","","","","","","0"
"102822-728","06:30:37","06:30:37","102822-NODE/7054593051","3","","","","","","","0"
"102822-728","06:31:20","06:31:20","102822-NODE/7054593050","4","","","","","","","0"
"102822-728","06:32:39","06:32:39","102822-NODE/7054593049","5","","","","","","","0"
"102822-728","06:34:00","06:34:00","102822-NODE/10574064220","6","","","","","","","0"
"102822-729","06:00:00","06:00:00","102822-NODE/10574064220","0","","","","","","","0"
"102822-729","06:24:51","06:24:51","102822-NODE/7098748084","1","","","","","","","0"
"102822-729","06:28:51","06:28:51","102822-NODE/10570021089","2","","","","","","","0"
"102822-729","06:30:08","06:30:08","102822-NODE/7052340412","3","","","","","","","0"
"102822-729","06:31:43","06:31:43","102822-NODE/7083115489","4","","","","","","","0"
"102822-729","06:32:41","06:32:41","102822-NODE/7083115488","5","","","","","","","0"
"102822-729","06:34:00","06:34:00","102822-NODE/10574019735","6","","","","","","","0"
"102822-73","06:00:00","06:00:00","102822-NODE/7058499895","0","","","","","","","0"
"102822-73","06:01:47","06:01:47","102822-NODE/10295423500","1","","","","","","","0"
"102822-73","06:02:17","06:02:17","102822-NODE/10295423501","2","","","","","","","0"
"102822-73","06:03:04","06:03:04","102822-NODE/5957239660","3","","","","","","","0"
"102822-73","06:04:07","06:04:07","102822-NODE/10295423499","4","","","","","","","0"
"102822-73","06:05:28","06:05:28","102822-NODE/10295423498","5","","","","","","","0"
"102822-73","06:06:40","06:06:40","102822-NODE/7160672813","6","","","","","","","0"
"102822-73","06:07:47","06:07:47","102822-NODE/10296557068","7","","","","","","","0"
"102822-73","06:09:19","06:09:19","102822-NODE/10295423497","8","","","","","","","0"
"102822-73","06:10:11","06:10:11","102822-NODE/5957239661","9","","","","","","","0"
"102822-73","06:11:57","06:11:57","102822-NODE/9289258036","10","","","","","","","0"
"102822-73","06:13:40","06:13:40","102822-NODE/7058225060","11","","","","","","","0"
"102822-73","06:14:34","06:14:34","102822-NODE/10296548822","12","","","","","","","0"
"102822-73","06:15:07","06:15:07","102822-NODE/9289220173","13","","","","","","","0"
"102822-73","06:16:06","06:16:06","102822-NODE/10296557067","14","","","","","","","0"
"102822-73","06:16:59","06:16:59","102822-NODE/7058499894","15","","","","","","","0"
"102822-73","06:18:03","06:18:03","102822-NODE/7058225059","16","","","","","","","0"
"102822-73","06:19:16","06:19:16","102822-NODE/9289220172","17","","","","","","","0"
"102822-73","06:20:51","06:20:51","102822-NODE/7058225058","18","","","","","","","0"
"102822-73","06:22:00","06:22:00","102822-NODE/7058185549","19","","","","","","","0"
"102822-730","06:00:00","06:00:00","102822-NODE/10574051953","0","","","","","","","0"
"102822-730","07:24:51","07:24:51","102822-NODE/7098748084","1","","","","","","","0"
"102822-730","07:40:13","07:40:13","102822-NODE/10570021089","2","","","","","","","0"
"102822-730","07:45:08","07:45:08","102822-NODE/7052340412","3","","","","","","","0"
"102822-730","07:51:13","07:51:13","102822-NODE/7083115489","4","","","","","","","0"
"102822-730","07:54:57","07:54:57","102822-NODE/7083115488","5","","","","","","","0"
"102822-730","08:00:00","08:00:00","102822-NODE/10574019735","6","","","","","","","0"
"102822-731","06:00:00","06:00:00","102822-NODE/7060486566","0","","","","","","","0"
"102822-731","06:29:54","06:29:54","102822-NODE/7840094085","1","","","","","","","0"
"102822-731","06:30:32","06:30:32","102822-NODE/10556418952","2","","","","","","","0"
"102822-731","06:30:58","06:30:58","102822-NODE/10574071936","3","","","","","","","0"
"102822-731","06:31:17","06:31:17","102822-NODE/10556418951","4","","","","","","","0"
"102822-731","06:31:36","06:31:36","102822-NODE/10574071935","5","","","","","","","0"
"102822-731","06:33:04","06:33:04","102822-NODE/10556418950","6","","","","","","","0"
"102822-731","06:37:34","06:37:34","102822-NODE/10574071934","7","","","","","","","0"
"102822-731","06:39:44","06:39:44","102822-NODE/10574071933","8","","","","","","","0"
"102822-731","06:40:00","06:40:00","102822-NODE/10574071931","9","","","","","","","0"
"102822-732","06:00:00","06:00:00","102822-NODE/10574052977","0","","","","","","","0"
"102822-732","06:46:01","06:46:01","102822-NODE/7056274250","1","","","","","","","0"
"102822-732","06:46:16","06:46:16","102822-NODE/10570999966","2","","","","","","","0"
"102822-732","06:46:45","06:46:45","102822-NODE/7054787061","3","","","","","","","0"
"102822-732","06:47:19","06:47:19","102822-NODE/7054787049","4","","","","","","","0"
"102822-732","06:47:55","06:47:55","102822-NODE/7071584253","5","","","","","","","0"
"102822-732","06:48:19","06:48:19","102822-NODE/7054787060","6","","","","","","","0"
"102822-732","06:48:55","06:48:55","102822-NODE/7055147058","7","","","","","","","0"
"102822-732","06:49:53","06:49:53","102822-NODE/7054917915","8","","","","","","","0"
"102822-732","06:50:20","06:50:20","102822-NODE/10570388541","9","","","","","","","0"
"102822-732","06:50:43","06:50:43","102822-NODE/7054787059","10","","","","","","","0"
"102822-732","06:50:59","06:50:59","102822-NODE/7054787058","11","","","","","","","0"
"102822-732","06:51:17","06:51:17","102822-NODE/7071584252","12","","","","","","","0"
"102822-732","06:52:00","06:52:00","102822-NODE/10570388540","13","","","","","","","0"
"102822-733","06:00:00","06:00:00","102822-NODE/10570414432","0","","","","","","","0"
"102822-733","06:49:14","06:49:14","102822-NODE/7098748084","1","","","","","","","0"
"102822-733","06:54:20","06:54:20","102822-NODE/10570021089","2","","","","","","","0"
"102822-733","06:55:58","06:55:58","102822-NODE/7052340412","3","","","","","","","0"
"102822-733","06:57:00","06:57:00","102822-NODE/10574065355","4","","","","","","","0"
"102822-734","06:00:00","06:00:00","102822-NODE/10314834902","0","","","","","","","0"
"102822-734","06:57:03","06:57:03","102822-NODE/10570456623","1","","","","","","","0"
"102822-734","07:00:43","07:00:43","102822-NODE/10570456622","2","","","","","","","0"
"102822-734","07:01:21","07:01:21","102822-NODE/10570456621","3","","","","","","","0"
"102822-734","07:03:44","07:03:44","102822-NODE/10570456620","4","","","","","","","0"
"102822-734","07:04:36","07:04:36","102822-NODE/10570456619","5","","","","","","","0"
"102822-734","07:05:40","07:05:40","102822-NODE/10570456618","6","","","","","","","0"
"102822-734","07:06:27","07:06:27","102822-NODE/10570456617","7","","","","","","","0"
"102822-734","07:07:50","07:07:50","102822-NODE/10570456616","8","","","","","","","0"
"102822-734","07:08:37","07:08:37","102822-NODE/10570456615","9","","","","","","","0"
"102822-734","07:09:06","07:09:06","102822-NODE/10570456614","10","","","","","","","0"
"102822-734","07:10:00","07:10:00","102822-NODE/10570587964","11","","","","","","","0"
"102822-735","06:00:00","06:00:00","102822-NODE/10570598771","0","","","","","","","0"
"102822-735","06:24:44","06:24:44","102822-NODE/10574007004","1","","","","","","","0"
"102822-735","06:25:57","06:25:57","102822-NODE/10570414431","2","","","","","","","0"
"102822-735","06:27:15","06:27:15","102822-NODE/10296745513","3","","","","","","","0"
"102822-735","06:27:56","06:27:56","102822-NODE/10572388499","4","","","","","","","0"
"102822-735","06:28:39","06:28:39","102822-NODE/10570414430","5","","","","","","","0"
"102822-735","06:30:06","06:30:06","102822-NODE/10296745512","6","","","","","","","0"
"102822-735","06:31:04","06:31:04","102822-NODE/10570465254","7","","","","","","","0"
"102822-735","06:31:31","06:31:31","102822-NODE/10570414429","8","","","","","","","0"
"102822-735","06:31:46","06:31:46","102822-NODE/10296745511","9","","","","","","","0"
"102822-735","06:33:05","06:33:05","102822-NODE/10296745510","10","","","","","","","0"
"102822-735","06:33:33","06:33:33","102822-NODE/10302604936","11","","","","","","","0"
"102822-735","06:35:48","06:35:48","102822-NODE/10543441381","12","","","","","","","0"
"102822-735","06:37:21","06:37:21","102822-NODE/10296745509","13","","","","","","","0"
"102822-735","06:37:43","06:37:43","102822-NODE/7066086747","14","","","","","","","0"
"102822-735","06:38:16","06:38:16","102822-NODE/10296727808","15","","","","","","","0"
"102822-735","06:38:57","06:38:57","102822-NODE/10296727807","16","","","","","","","0"
"102822-735","06:39:42","06:39:42","102822-NODE/7160672816","17","","","","","","","0"
"102822-735","06:41:21","06:41:21","102822-NODE/7160738667","18","","","","","","","0"
"102822-735","06:42:01","06:42:01","102822-NODE/10296727806","19","","","","","","","0"
"102822-735","06:44:37","06:44:37","102822-NODE/7884348009","20","","","","","","","0"
"102822-735","06:46:25","06:46:25","102822-NODE/10314834888","21","","","","","","","0"
"102822-735","06:47:05","06:47:05","102822-NODE/7876641855","22","","","","","","","0"
"102822-735","06:48:12","06:48:12","102822-NODE/7160738666","23","","","","","","","0"
"102822-735","06:51:15","06:51:15","102822-NODE/10314834887","24","","","","","","","0"
"102822-735","06:52:20","06:52:20","102822-NODE/10296727805","25","","","","","","","0"
"102822-735","06:54:27","06:54:27","102822-NODE/7160738665","26","","","","","","","0"
"102822-735","06:55:28","06:55:28","102822-NODE/10296727804","27","","","","","","","0"
"102822-735","06:56:04","06:56:04","102822-NODE/7066086746","28","","","","","","","0"
"102822-735","06:57:10","06:57:10","102822-NODE/10296727803","29","","","","","","","0"
"102822-735","06:59:03","06:59:03","102822-NODE/10296548825","30","","","","","","","0"
"102822-735","07:01:00","07:01:00","102822-NODE/10296548824","31","","","","","","","0"
"102822-736","06:00:00","06:00:00","102822-NODE/10574052977","0","","","","","","","0"
"102822-736","07:31:43","07:31:43","102822-NODE/7054917918","1","","","","","","","0"
"102822-736","07:33:37","07:33:37","102822-NODE/7078451675","2","","","","","","","0"
"102822-736","07:35:18","07:35:18","102822-NODE/7078451674","3","","","","","","","0"
"102822-736","07:39:50","07:39:50","102822-NODE/7052366523","4","","","","","","","0"
"102822-736","07:40:32","07:40:32","102822-NODE/7082416543","5","","","","","","","0"
"102822-736","07:44:24","07:44:24","102822-NODE/7052366522","6","","","","","","","0"
"102822-736","07:46:25","07:46:25","102822-NODE/7052366521","7","","","","","","","0"
"102822-736","07:47:40","07:47:40","102822-NODE/7052366520","8","","","","","","","0"
