"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"102822-NODE/10846895582","","Au Marché","","5.353963","-4.02876","","","0","","","0","",""
"102822-NODE/10846895583","","Gare Mosquée","","5.354065","-4.028258","","","0","","","0","",""
"102822-NODE/10852045719","","Au Marché","","5.353883","-4.028791","","","0","","","0","",""
"102822-NODE/10852045720","","Centre Commercial du Château","","5.353201","-4.031075","","","0","","","0","",""
"102822-NODE/10852475108","","Pharmacie Montana","","5.345501","-4.034507","","","0","","","0","",""
"102822-NODE/10852475109","","Carrefour Palais de Bidjante","","5.344183","-4.034511","","","0","","","0","",""
"102822-NODE/10852475110","","Dépôt Solibra","","5.344908","-4.03448","","","0","","","0","",""
"102822-NODE/10852475111","","Centre de Soins Américain Chez Bamba","","5.344183","-4.036127","","","0","","","0","",""
"102822-NODE/10852475112","","Attécoubé Garage","","5.35353","-4.033299","","","0","","","0","",""
"102822-NODE/10855568860","","9 Kilo","","5.357677","-3.964489","","","0","","","0","",""
"102822-NODE/10855579563","","Nestle Cocody","","5.337816","-4.01787","","","0","","","0","",""
"102822-NODE/10855579564","","Avenue 8","","5.3094","-4.005839","","","0","","","0","",""
"102822-NODE/10855579565","","Avenue 8","","5.30945","-4.005943","","","0","","","0","",""
"102822-NODE/10855620535","","Adjamé Agban Village","","5.358753","-4.031568","","","0","","","0","",""
"102822-NODE/10855620536","","Sibeco / Garage","","5.341345","-4.046209","","","0","","","0","",""
"102822-NODE/10855620537","","Depôt","","5.351118","-4.045482","","","0","","","0","",""
"102822-NODE/10855652619","","B.A.E","","5.330519","-4.056758","","","0","","","0","",""
"102822-NODE/10855652620","","Paharmacie Agban","","5.358145","-4.030238","","","0","","","0","",""
"102822-NODE/10855652622","","Attécoubé Garage","","5.353745","-4.033105","","","0","","","0","",""
"102822-NODE/10855669258","","Carrefour Choco","","5.354788","-4.053392","","","0","","","0","",""
"102822-NODE/10855691513","","SI béton","","5.35698","-4.045123","","","0","","","0","",""
"102822-NODE/10855850054","","Carrefour Jérusalem","","5.316577","-4.035439","","","0","","","0","",""
"102822-NODE/10855886533","","Carrefour Policier","","5.358828","-4.045375","","","0","","","0","",""
"102822-NODE/10855886534","","Complexe sportif d'Attecoubé","","5.358293","-4.049168","","","0","","","0","",""
"102822-NODE/10855886536","","Sangel Yopougon","","5.356614","-4.065691","","","0","","","0","",""
"102822-NODE/10855886537","","Pharmacie Mamy Adjoa","","5.358549","-4.095351","","","0","","","0","",""
"102822-NODE/10855886549","","Carrefour Policier","","5.358852","-4.04568","","","0","","","0","",""
"102822-NODE/10855940190","","Gare en haut","","5.350344","-4.022777","","","0","","","0","",""
"102822-NODE/10855940191","","Antenne","","5.357721","-3.943769","","","0","","","0","",""
"102822-NODE/10855940192","","Carrefour bambou","","5.35811","-3.94314","","","0","","","0","",""
"102822-NODE/10855940193","","Carrefour Village","","5.360447","-3.940325","","","0","","","0","",""
"102822-NODE/10855940198","","Gare Abatta","","5.357596","-3.926604","","","0","","","0","",""
"102822-NODE/10855940199","","Gare Abatta","","5.357564","-3.926662","","","0","","","0","",""
"102822-NODE/10855940200","","Pharmacie Eau Vive","","5.358186","-3.926374","","","0","","","0","",""
"102822-NODE/10855940201","","Avant AB Center","","5.359887","-3.928331","","","0","","","0","",""
"102822-NODE/10855940202","","Avant AB Center","","5.360194","-3.928821","","","0","","","0","",""
"102822-NODE/10855940203","","Laurier 9","","5.363681","-3.933136","","","0","","","0","",""
"102822-NODE/10855940204","","Carrefour Decharge","","5.363416","-3.936774","","","0","","","0","",""
"102822-NODE/10855955005","","Carrefour Palmeraie","","5.361082","-3.959151","","","0","","","0","",""
"102822-NODE/10855955006","","Carrefour Cocody","","5.349263","-3.997007","","","0","","","0","",""
"102822-NODE/10855955007","","Gspm","","5.341325","-4.019772","","","0","","","0","",""
"102822-NODE/10855955008","","Carrefour Complexe","","5.348749","-4.020143","","","0","","","0","",""
"102822-NODE/10856019040","","Escalier","","5.354935","-4.004236","","","0","","","0","",""
"102822-NODE/10856019041","","Riviera 2","","5.353737","-3.977501","","","0","","","0","",""
"102822-NODE/10856019042","","Menuiserie","","5.372228","-3.931135","","","0","","","0","",""
"102822-NODE/10856099230","","Station Corlay","","5.354795","-3.960086","","","0","","","0","",""
"102822-NODE/10856099231","","École","","5.346211","-3.947244","","","0","","","0","",""
"102822-NODE/10856099232","","Groupe Scolaire les scarabées","","5.339118","-3.943606","","","0","","","0","",""
"102822-NODE/10856099233","","Pharmacie de la Riviera 3","","5.348754","-3.953598","","","0","","","0","",""
"102822-NODE/10856099234","","Station Corlay","","5.35473","-3.960127","","","0","","","0","",""
"102822-NODE/10856127538","","Garage","","5.342471","-4.057143","","","0","","","0","",""
"102822-NODE/10856127539","","Pharmacie Tizra","","5.329744","-4.050179","","","0","","","0","",""
"102822-NODE/10856127540","","La Référence","","5.326845","-4.049931","","","0","","","0","",""
"102822-NODE/10856127541","","Carrefour Sebgé","","5.326065","-4.049178","","","0","","","0","",""
"102822-NODE/10856127542","","Yopougon Kowëit","","5.322322","-4.055059","","","0","","","0","",""
"102822-NODE/10856127544","","Collège Saint Augustin","","5.323335","-4.056213","","","0","","","0","",""
"102822-NODE/10856127546","","Lavage","","5.323488","-4.05656","","","0","","","0","",""
"102822-NODE/10856127547","","Pharmace Carrefour Gandhi","","5.323528","-4.058896","","","0","","","0","",""
"102822-NODE/10856127548","","Au Tournant","","5.342755","-4.059507","","","0","","","0","",""
"102822-NODE/10856127549","","Garage Lagunaire","","5.342015","-4.04589","","","0","","","0","",""
"102822-NODE/10856127550","","2eme Terrain","","5.35181","-4.045603","","","0","","","0","",""
"102822-NODE/10856201514","","Station Corlay","","5.363301","-4.024778","","","0","","","0","",""
"102822-NODE/10856566917","","Carrefour Marché","","5.419605","-4.01534","","","0","","","0","",""
"102822-NODE/10856566919","","Adjamé Agban Village","","5.358642","-4.030558","","","0","","","0","",""
"102822-NODE/10856566920","","Au tournant","","5.414616","-4.014106","","","0","","","0","",""
"102822-NODE/10856566921","","Banco","","5.411549","-4.015967","","","0","","","0","",""
"102822-NODE/10856637709","","Adjamé Liberté - 220 logements","","5.353501","-4.016088","","","0","","","0","",""
"102822-NODE/10856637712","","Chambre du Commerce","","5.320047","-4.018746","","","0","","","0","",""
"102822-NODE/10856637713","","Rue des Banques","","5.320397","-4.01786","","","0","","","0","",""
"102822-NODE/10856637714","","Pyramide","","5.32176","-4.018053","","","0","","","0","",""
"102822-NODE/10856637715","","Au Jardin","","5.323054","-4.020372","","","0","","","0","",""
"102822-NODE/10857026951","","A la sortie","","5.365936","-4.091899","","","0","","","0","",""
"102822-NODE/10857026952","","A l'étage","","5.362976","-4.098422","","","0","","","0","",""
"102822-NODE/10857026954","","Sgbci","","5.349549","-4.099389","","","0","","","0","",""
"102822-NODE/10857026955","","Libanais Ecole","","5.348406","-4.099378","","","0","","","0","",""
"102822-NODE/10857026956","","Petroci","","5.346183","-4.099797","","","0","","","0","",""
"102822-NODE/10857026958","","Eglise Saint Pierre-Marie","","5.338437","-4.100396","","","0","","","0","",""
"102822-NODE/10857026959","","Pharmacie Anador","","5.336371","-4.100894","","","0","","","0","",""
"102822-NODE/10857026960","","Carrefour Lièvre Rouge","","5.331226","-4.103638","","","0","","","0","",""
"102822-NODE/10857026962","","Carrefour Académie","","5.324433","-4.106387","","","0","","","0","",""
"102822-NODE/10857026964","","Boulangerie","","5.327334","-4.09365","","","0","","","0","",""
"102822-NODE/10857026965","","Boulangerie","","5.329874","-4.090842","","","0","","","0","",""
"102822-NODE/10857026966","","Eglise","","5.342268","-4.08925","","","0","","","0","",""
"102822-NODE/10857026967","","Mosquée Koudous","","5.347339","-4.08749","","","0","","","0","",""
"102822-NODE/10857026968","","Carrefour Chu","","5.3584","-4.085377","","","0","","","0","",""
"102822-NODE/10860881261","","Carrefour petit canari","","5.343981","-4.10049","","","0","","","0","",""
"102822-NODE/10860881262","","Petroci","","5.34623","-4.099869","","","0","","","0","",""
"102822-NODE/10860881263","","Libanais Ecole","","5.348306","-4.099472","","","0","","","0","",""
"102822-NODE/10860881265","","Oasis","","5.355686","-4.099477","","","0","","","0","",""
"102822-NODE/10861149960","","Pharmacie Gesco","","5.363407","-4.097794","","","0","","","0","",""
"102822-NODE/10861149962","","Cité Nawa","","5.354038","-4.102925","","","0","","","0","",""
"102822-NODE/10861149963","","Station Pétro Ivoire","","5.350941","-4.104105","","","0","","","0","",""
"102822-NODE/10861149964","","Arouna Koné","","5.348327","-4.105249","","","0","","","0","",""
"102822-NODE/10861149965","","Barrique","","5.34475","-4.107325","","","0","","","0","",""
"102822-NODE/10861149966","","Barrique","","5.344815","-4.107399","","","0","","","0","",""
"102822-NODE/10861149967","","Bonikro","","5.348888","-4.10505","","","0","","","0","",""
"102822-NODE/10861149968","","Station Pétro Ivoire","","5.350882","-4.104208","","","0","","","0","",""
"102822-NODE/10861156458","","Grand Carrefour","","5.365793","-4.097612","","","0","","","0","",""
"102822-NODE/10861341108","","Pharmace Carrefour Gandhi","","5.323577","-4.059015","","","0","","","0","",""
"102822-NODE/10862717380","","Score","","5.339946","-4.073261","","","0","","","0","",""
"102822-NODE/10862788324","","Boulangerie","","5.329809","-4.090748","","","0","","","0","",""
"102822-NODE/10862788325","","Carrefour Sodeci","","5.324313","-4.092604","","","0","","","0","",""
"102822-NODE/10862788326","","Pharmacie du Marché","","5.337482","-4.079309","","","0","","","0","",""
"102822-NODE/10862788327","","Pmi","","5.342303","-4.079178","","","0","","","0","",""
"102822-NODE/10863014856","","Carrefour ancienne Station","","5.322925","-4.013612","","","0","","","0","",""
"102822-NODE/10863014860","","Station","","5.3051","-3.984022","","","0","","","0","",""
"102822-NODE/10863014861","","Mosquée","","5.306833","-3.987197","","","0","","","0","",""
"102822-NODE/10863322856","","Coqivoire","","5.3709","-3.936063","","","0","","","0","",""
"102822-NODE/10863322857","","Cité Hevea","","5.365772","-3.908766","","","0","","","0","",""
"102822-NODE/10863322858","","Petit Carrefour","","5.361198","-3.905112","","","0","","","0","",""
"102822-NODE/10863322859","","Lycée Garçon de Bingerville","","5.357698","-3.891001","","","0","","","0","",""
"102822-NODE/10863322860","","Petit Carrefour","","5.361007","-3.905133","","","0","","","0","",""
"102822-NODE/10863322861","","Cité Hevea","","5.36592","-3.909014","","","0","","","0","",""
"102822-NODE/10863419957","","Pharmacie Ptt","","5.308362","-3.989592","","","0","","","0","",""
"102822-NODE/10863420064","","Terminus Grand Carrefour de Koumassi","","5.288459","-3.971251","","","0","","","0","",""
"102822-NODE/10863420065","","Adjamé Liberté","","5.352916","-4.014297","","","0","","","0","",""
"102822-NODE/10863593477","","Centre commercial","","5.303052","-3.980367","","","0","","","0","",""
"102822-NODE/10863593478","","Aby Raoul","","5.303544","-3.981159","","","0","","","0","",""
"102822-NODE/10863593479","","Nouvelle Boulangerie","","5.304029","-3.982114","","","0","","","0","",""
"102822-NODE/10863593480","","Carrefour Tantie Alice","","5.304527","-3.982997","","","0","","","0","",""
"102822-NODE/10863593481","","Arrêt Lamartine","","5.307865","-3.989086","","","0","","","0","",""
"102822-NODE/10863698804","","Adjamé Liberté","","5.353481","-4.015502","","","0","","","0","",""
"102822-NODE/10863718707","","Adjamé Liberté","","5.353393","-4.015124","","","0","","","0","",""
"102822-NODE/10863748338","","Pharmacie Nanan Yamousso","","5.307322","-4.005116","","","0","","","0","",""
"102822-NODE/10863748339","","Gare de Bassam","","5.299675","-4.002457","","","0","","","0","",""
"102822-NODE/10863748340","","Gare de Bassam","","5.29959","-4.002476","","","0","","","0","",""
"102822-NODE/10863748341","","Arras 2","","5.30124","-4.00308","","","0","","","0","",""
"102822-NODE/10866022951","","Carrefour Cocody","","5.349369","-3.997381","","","0","","","0","",""
"102822-NODE/10866022952","","Carrefour la Vie","","5.348527","-4.002078","","","0","","","0","",""
"102822-NODE/10866022953","","Escalier","","5.354625","-4.004401","","","0","","","0","",""
"102822-NODE/10866049928","","Bagnon","","5.337798","-4.112333","","","0","","","0","",""
"102822-NODE/10866049929","","Poubelle","","5.346821","-4.106227","","","0","","","0","",""
"102822-NODE/10866049930","","Marché","","5.363792","-4.097409","","","0","","","0","",""
"102822-NODE/10866078763","","Pont Bae","","5.363687","-4.083502","","","0","","","0","",""
"102822-NODE/10866078764","","Bon repos","","5.436513","-4.06843","","","0","","","0","",""
"102822-NODE/10866078765","","Assoko","","5.438506","-4.068608","","","0","","","0","",""
"102822-NODE/10866078766","","Carrefour Marché","","5.440319","-4.068962","","","0","","","0","",""
"102822-NODE/10866078767","","Carrefou N'dotré","","5.44116","-4.069138","","","0","","","0","",""
"102822-NODE/10866078769","","Carrefou N'dotré","","5.44117","-4.069038","","","0","","","0","",""
"102822-NODE/10868072350","","Cabine","","5.337687","-4.089265","","","0","","","0","",""
"102822-NODE/10868072351","","Boulangerie","","5.350215","-4.087482","","","0","","","0","",""
"102822-NODE/10868072352","","Ancienne Gare","","5.351671","-4.087492","","","0","","","0","",""
"102822-NODE/10868072353","","Mosquée","","5.3533","-4.087497","","","0","","","0","",""
"102822-NODE/10870001679","","Pharmacie de Koumassi","","5.288615","-3.968989","","","0","","","0","",""
"102822-NODE/10870001680","","Eglise Universel","","5.355495","-4.020034","","","0","","","0","",""
"102822-NODE/10870183962","","Stade Félix-Houphouët-Boigny","","5.328028","-4.017425","","","0","","","0","",""
"102822-NODE/10870183963","","Stade Félix-Houphouët-Boigny","","5.328135","-4.01715","","","0","","","0","",""
"102822-NODE/10870183964","","Pharmacie le Belier","","5.350271","-4.017081","","","0","","","0","",""
"102822-NODE/10870183966","","Gare de Bassam","","5.2998","-4.001613","","","0","","","0","",""
"102822-NODE/10870183967","","Lycee Professionnel Commercial 2 de Treichville","","5.308156","-4.002595","","","0","","","0","",""
"102822-NODE/10870264385","","Eglise Universel","","5.355684","-4.020185","","","0","","","0","",""
"102822-NODE/10870264386","","Collège Moderne du Plateau","","5.322923","-4.020721","","","0","","","0","",""
"102822-NODE/10870264387","","Cité Policière Plateau","","5.337835","-4.02389","","","0","","","0","",""
"102822-NODE/10870264388","","Pharmacie Espoir","","5.349383","-4.019542","","","0","","","0","",""
"102822-NODE/10870264389","","Adjamé Renault","","5.356967","-4.020402","","","0","","","0","",""
"102822-NODE/10870333608","","La Corniche","","5.337592","-4.010614","","","0","","","0","",""
"102822-NODE/10870333609","","Institut Soma Samake","","5.350855","-4.018024","","","0","","","0","",""
"102822-NODE/10870333610","","College Victor","","5.352515","-4.018074","","","0","","","0","",""
"102822-NODE/10870333611","","Texaco","","5.354934","-4.018923","","","0","","","0","",""
"102822-NODE/10870376802","","CHU de Cocody","","5.346747","-3.995271","","","0","","","0","",""
"102822-NODE/10870376804","","Infs","","5.346605","-3.99549","","","0","","","0","",""
"102822-NODE/10870549724","","Station Service Shell","","5.355207","-4.019371","","","0","","","0","",""
"102822-NODE/10870600292","","Institut Marie-Thérèse","","5.356649","-4.019481","","","0","","","0","",""
"102822-NODE/10870600293","","Rond-point d’Adjamé-Liberté","","5.353018","-4.016895","","","0","","","0","",""
"102822-NODE/10870880392","","Pharmacie les phalènes","","5.323444","-4.087772","","","0","","","0","",""
"102822-NODE/10870880393","","Timotel","","5.322061","-4.087784","","","0","","","0","",""
"102822-NODE/10871005531","","Pharmacie Anador","","5.336417","-4.100964","","","0","","","0","",""
"102822-NODE/10871005532","","Eglise Saint Pierre-Marie","","5.338458","-4.100479","","","0","","","0","",""
"102822-NODE/10872532549","","Pharmacie du Marché","","5.337293","-4.079215","","","0","","","0","",""
"102822-NODE/10874106062","","Nestle","","5.371381","-4.084634","","","0","","","0","",""
"102822-NODE/10874106063","","2eme Boutique","","5.378678","-4.09419","","","0","","","0","",""
"102822-NODE/10874106064","","1ere Boutique","","5.379895","-4.093689","","","0","","","0","",""
"102822-NODE/10874106065","","Boutique","","5.378521","-4.094119","","","0","","","0","",""
"102822-NODE/10875026925","","Machine","","5.357743","-4.063142","","","0","","","0","",""
"102822-NODE/10910005863","","Opera","","5.385235","-3.993002","","","0","","","0","",""
"102822-NODE/2460519991","","Terminus Saint André","","5.342341","-4.073283","","","0","","","0","",""
"102822-NODE/2960509028","","École Régionale d’Agriculture","","5.359922","-3.890161","","","0","","","0","",""
"102822-NODE/3992199166","","Grand Carrefour de Marcory","","5.300599","-3.989288","","","0","","","0","",""
"102822-NODE/5953580666","","Pharmacie du bonheur","","5.369541","-3.958707","","","0","","","0","",""
"102822-NODE/5957239660","","Carrefour Château","","5.412304","-3.981788","","","0","","","0","",""
"102822-NODE/5957239661","","Angré Petro Ivoire","","5.404476","-3.99082","","","0","","","0","",""
"102822-NODE/6815808830","","Station Shell Riviera 3","","5.358085","-3.964151","","","0","","","0","",""
"102822-NODE/6815808832","","Pharmacie Val de Grace","","5.380245","-3.967264","","","0","","","0","",""
"102822-NODE/6815808834","","Pharmacie 8e Tranche/ Marché Cocovico","","5.401064","-3.978042","","","0","","","0","",""
"102822-NODE/6815808841","","Commissariat 35è Art.","","5.377657","-3.963425","","","0","","","0","",""
"102822-NODE/6815808847","","Groupe Scolaire St Marc","","5.383308","-3.972509","","","0","","","0","",""
"102822-NODE/6899034707","","Notre-dame","","5.303315","-4.003799","","","0","","","0","",""
"102822-NODE/6899034708","","Pharmacie Nanan Yamousso","","5.307249","-4.005186","","","0","","","0","",""
"102822-NODE/6899034709","","Descente du Pont","","5.309958","-4.006141","","","0","","","0","",""
"102822-NODE/6899034710","","Adjamé Liberté - 220 logements","","5.353412","-4.01606","","","0","","","0","",""
"102822-NODE/6899053345","","Adjamé Liberté","","5.353444","-4.014858","","","0","","","0","",""
"102822-NODE/6899053347","","Feux du plateau","","5.325114","-4.015217","","","0","","","0","",""
"102822-NODE/6899053348","","Nanan Yamousso","","5.310149","-4.006122","","","0","","","0","",""
"102822-NODE/6899241573","","Abobo Gare Mairie","","5.420007","-4.017438","","","0","","","0","",""
"102822-NODE/6899241574","","Mobil","","5.414375","-4.015982","","","0","","","0","",""
"102822-NODE/6899241575","","Préfecture de police d'Abidjan","","5.385306","-4.021249","","","0","","","0","",""
"102822-NODE/6899241576","","Ancien Garage","","5.38014","-4.024003","","","0","","","0","",""
"102822-NODE/6899241577","","Adjamé Liberté","","5.354346","-4.0164","","","0","","","0","",""
"102822-NODE/6899264970","","Marché Gouro","","5.349107","-4.021217","","","0","","","0","",""
"102822-NODE/6899264971","","Adjamé Liberté","","5.354717","-4.016375","","","0","","","0","",""
"102822-NODE/6899264972","","Station Total","","5.3585","-4.016609","","","0","","","0","",""
"102822-NODE/6899264973","","Abobo Gare Mairie","","5.421549","-4.017119","","","0","","","0","",""
"102822-NODE/6902638988","","Carrefour Marché","","5.419576","-4.015337","","","0","","","0","",""
"102822-NODE/6902638989","","Petro Ivoire","","5.418602","-4.013536","","","0","","","0","",""
"102822-NODE/6902638990","","Au Bar","","5.416852","-4.010198","","","0","","","0","",""
"102822-NODE/6902638991","","Petit Carrefour","","5.415821","-4.008112","","","0","","","0","",""
"102822-NODE/6902638992","","Samaké","","5.415234","-4.006703","","","0","","","0","",""
"102822-NODE/6902638993","","Azur","","5.399501","-4.006491","","","0","","","0","",""
"102822-NODE/6902638994","","Panneau Zoo","","5.378052","-4.007035","","","0","","","0","",""
"102822-NODE/6902638995","","Abobo Gare Mairie","","5.419784","-4.015775","","","0","","","0","",""
"102822-NODE/6902638996","","Ciné Cool","","5.417655","-4.01171","","","0","","","0","",""
"102822-NODE/6902638997","","Boulangerie Samaké","","5.414428","-4.00627","","","0","","","0","",""
"102822-NODE/6902638998","","Menuiserie","","5.410863","-4.006288","","","0","","","0","",""
"102822-NODE/6902638999","","Tchapatcha","","5.410107","-4.006307","","","0","","","0","",""
"102822-NODE/6902639000","","Chaîne Avion","","5.409268","-4.006341","","","0","","","0","",""
"102822-NODE/6902639001","","Pharmacie Dokui","","5.405181","-4.006389","","","0","","","0","",""
"102822-NODE/6902639002","","Sodeci","","5.403635","-4.006418","","","0","","","0","",""
"102822-NODE/6902639003","","Etage Noir","","5.402097","-4.006457","","","0","","","0","",""
"102822-NODE/6902639004","","Azur Mobil","","5.400188","-4.006487","","","0","","","0","",""
"102822-NODE/6902639005","","Arrêt Dokui","","5.396818","-4.006353","","","0","","","0","",""
"102822-NODE/6902639006","","Ancien Feu","","5.392929","-4.005793","","","0","","","0","",""
"102822-NODE/6902639007","","Bangui","","5.387228","-4.005732","","","0","","","0","",""
"102822-NODE/6902639008","","Vidange","","5.385186","-4.006012","","","0","","","0","",""
"102822-NODE/6902639009","","Hma","","5.382931","-4.006326","","","0","","","0","",""
"102822-NODE/6902639010","","Carrefour paillet","","5.372115","-4.011813","","","0","","","0","",""
"102822-NODE/6902639011","","Carrefour 2 Plateaux","","5.364862","-4.015965","","","0","","","0","",""
"102822-NODE/6902639012","","Gare des gbakas d’Abobo par le zoo / Feu de Liberté","","5.355331","-4.016073","","","0","","","0","",""
"102822-NODE/6902868224","","Petro Ivoire","","5.418516","-4.01362","","","0","","","0","",""
"102822-NODE/6902868225","","Ciné Cool","","5.417681","-4.012043","","","0","","","0","",""
"102822-NODE/6902868226","","Au Bar","","5.416759","-4.01031","","","0","","","0","",""
"102822-NODE/6902868227","","Pharmacie Dokui","","5.4052","-4.006517","","","0","","","0","",""
"102822-NODE/6902868228","","Sodeci","","5.403696","-4.006547","","","0","","","0","",""
"102822-NODE/6902868229","","Etage Noir","","5.40212","-4.006631","","","0","","","0","",""
"102822-NODE/6902868230","","Azur Mobil","","5.400203","-4.006628","","","0","","","0","",""
"102822-NODE/6902868231","","Azur","","5.399458","-4.006603","","","0","","","0","",""
"102822-NODE/6902868232","","Arrêt Dokui","","5.396596","-4.00639","","","0","","","0","",""
"102822-NODE/6902868233","","Ancien Feu","","5.392833","-4.005866","","","0","","","0","",""
"102822-NODE/6902868234","","Bangui","","5.387299","-4.005854","","","0","","","0","",""
"102822-NODE/6902868235","","Vidange","","5.385304","-4.006095","","","0","","","0","",""
"102822-NODE/6902868236","","Hma","","5.382907","-4.006412","","","0","","","0","",""
"102822-NODE/6902868237","","Carrefour paillet","","5.371686","-4.012224","","","0","","","0","",""
"102822-NODE/6902868238","","Carrefour 2 Plateaux","","5.365405","-4.015958","","","0","","","0","",""
"102822-NODE/6902868239","","Willy Agban","","5.363337","-4.016813","","","0","","","0","",""
"102822-NODE/6902868240","","Cimetière","","5.36683","-4.015208","","","0","","","0","",""
"102822-NODE/6902868241","","Cie","","5.376534","-4.009456","","","0","","","0","",""
"102822-NODE/6902868242","","Zoo","","5.378994","-4.007015","","","0","","","0","",""
"102822-NODE/6902868243","","Eglise","","5.390055","-4.005617","","","0","","","0","",""
"102822-NODE/6902868244","","Pharmacie Racines","","5.41329","-4.009957","","","0","","","0","",""
"102822-NODE/6902975747","","Christine Bar","","5.450023","-4.013516","","","0","","","0","",""
"102822-NODE/6902975748","","Akéikoi Village","","5.460733","-4.010993","","","0","","","0","",""
"102822-NODE/6902975749","","À l'école","","5.45899","-4.010773","","","0","","","0","",""
"102822-NODE/6902975750","","Destin","","5.455207","-4.011293","","","0","","","0","",""
"102822-NODE/6902975751","","Carrefour Bonheur","","5.454217","-4.011957","","","0","","","0","",""
"102822-NODE/6902975752","","André Bar","","5.452875","-4.012859","","","0","","","0","",""
"102822-NODE/6902975753","","Carrefour Marché","","5.451049","-4.013336","","","0","","","0","",""
"102822-NODE/6902975754","","A l'étage","","5.446249","-4.014357","","","0","","","0","",""
"102822-NODE/6902975755","","Boulangerie","","5.439451","-4.014185","","","0","","","0","",""
"102822-NODE/6902975756","","Carrefour Akéikoi","","5.438406","-4.014038","","","0","","","0","",""
"102822-NODE/6902975757","","Gare Gbaka Akeïkoi","","5.422888","-4.016039","","","0","","","0","",""
"102822-NODE/6903084141","","Carrefour Marché","","5.451034","-4.013442","","","0","","","0","",""
"102822-NODE/6903084142","","André Bar","","5.453041","-4.012918","","","0","","","0","",""
"102822-NODE/6903084143","","Carrefour Bonheur","","5.454279","-4.012075","","","0","","","0","",""
"102822-NODE/6903097494","","Carrefour Akéikoi","","5.438503","-4.014283","","","0","","","0","",""
"102822-NODE/6903097495","","Abobo Cie","","5.42275","-4.016086","","","0","","","0","",""
"102822-NODE/6903097496","","Au tournant","","5.423045","-4.013945","","","0","","","0","",""
"102822-NODE/6903097497","","Au Lycée","","5.427817","-4.014628","","","0","","","0","",""
"102822-NODE/6903097498","","Carrefour Célibataire","","5.433455","-4.012411","","","0","","","0","",""
"102822-NODE/6903097499","","Jaug","","5.4352","-4.012493","","","0","","","0","",""
"102822-NODE/6903097500","","Cité","","5.438324","-4.013588","","","0","","","0","",""
"102822-NODE/6903097501","","Bangui","","5.449017","-4.013835","","","0","","","0","",""
"102822-NODE/6903097502","","Christine Bar","","5.450018","-4.013637","","","0","","","0","",""
"102822-NODE/6903097503","","Destin","","5.455298","-4.01134","","","0","","","0","",""
"102822-NODE/6903097504","","À l'École","","5.459478","-4.010997","","","0","","","0","",""
"102822-NODE/6903097505","","Akéikoi Village","","5.460746","-4.011062","","","0","","","0","",""
"102822-NODE/6903193216","","Carrefour Mosquée","","5.442878","-4.014398","","","0","","","0","",""
"102822-NODE/6903193217","","A l'étage","","5.446355","-4.014463","","","0","","","0","",""
"102822-NODE/6903268819","","Abobo Gare Mairie","","5.42194","-4.016518","","","0","","","0","",""
"102822-NODE/6903268820","","Gare Abobo Kennedy-Marché/ Mosquée Ado","","5.422308","-4.01632","","","0","","","0","",""
"102822-NODE/6903268822","","Kennedy Marché","","5.423689","-4.001522","","","0","","","0","",""
"102822-NODE/6903296476","","[Arret sans nom]","","5.422077","-4.011662","","","0","","","0","",""
"102822-NODE/6903296477","","Carrefour Kennedy","","5.418715","-4.005957","","","0","","","0","",""
"102822-NODE/6903296478","","Carrefour Kennedy","","5.418666","-4.005902","","","0","","","0","",""
"102822-NODE/6903296479","","Makan Traoré","","5.421254","-4.003821","","","0","","","0","",""
"102822-NODE/6903296480","","Carrefour Marché","","5.423616","-4.001545","","","0","","","0","",""
"102822-NODE/6903296481","","A Gauche","","5.423623","-4.002172","","","0","","","0","",""
"102822-NODE/6903296482","","Makan Traoré","","5.421178","-4.00382","","","0","","","0","",""
"102822-NODE/6903347574","","Cocody Riviera M'badon","","5.328654","-3.932449","","","0","","","0","",""
"102822-NODE/6903347575","","Nouveau marché","","5.329342","-3.933227","","","0","","","0","",""
"102822-NODE/6903347576","","Ancien Marché","","5.329969","-3.933995","","","0","","","0","",""
"102822-NODE/6903347577","","La ferme","","5.331054","-3.93532","","","0","","","0","",""
"102822-NODE/6903347579","","Pharmacie Bonne Fortune","","5.335415","-3.939371","","","0","","","0","",""
"102822-NODE/6903347580","","2 poteaux","","5.338416","-3.942741","","","0","","","0","",""
"102822-NODE/6903347581","","Carrefour Antenne","","5.339948","-3.945032","","","0","","","0","",""
"102822-NODE/6903347582","","Carrefour Akouédo / Synacassi 2","","5.345935","-3.945702","","","0","","","0","",""
"102822-NODE/6903347583","","École","","5.346135","-3.947157","","","0","","","0","",""
"102822-NODE/6903347584","","2ème rond-point","","5.345804","-3.95054","","","0","","","0","",""
"102822-NODE/6903374201","","Immeuble Cercueil","","5.419652","-4.00729","","","0","","","0","",""
"102822-NODE/6903374202","","Immeuble Cercueil","","5.419594","-4.007409","","","0","","","0","",""
"102822-NODE/6903397403","","Mosquée Ado Kenedy","","5.423451","-3.997852","","","0","","","0","",""
"102822-NODE/6903397404","","À l'école","","5.421578","-3.997849","","","0","","","0","",""
"102822-NODE/6903397405","","[Arret sans nom]","","5.419862","-3.997941","","","0","","","0","",""
"102822-NODE/6903397406","","Dahico","","5.418587","-3.998028","","","0","","","0","",""
